7cd  26.548 101364.600  -3.297 452.484  50.159  26.681  26.531 
8d4  26.194 101299.248   2.145 240.371  51.716  26.230  25.906 
7ef  25.647 101383.504  -4.867 329.238  53.043  26.048  25.656 
7cd  26.554 101372.728  -3.973 453.643  50.159  26.691  26.531 
8d4  26.188 101303.776   1.767 243.011  51.716  26.230  25.906 ,63562210904460
7ef  25.647 101389.600  -5.374 327.240  53.020  26.037  25.656 
7cd  26.554 101369.528  -3.704 453.704  50.159  26.681  26.531 
7ef  25.647 101386.544  -5.120 326.553  52.990  26.037  25.656 
7cd  26.542 101362.848  -3.149 452.606  50.159  26.691  26.531 ,63562210906220
8d4  26.200 101301.000   1.997 238.616  51.746  26.230  25.906 
7ef  25.647 101389.600  -5.374 327.285  52.990  26.037  25.656 ,63562210906880
7cd  26.548 101370.992  -3.831 452.011  50.159  26.702  26.531 ,63562210907361
8d4  26.182 101295.760   2.436 242.477  51.746  26.220  25.906 ,63562210907880
7ef  25.647 101380.456  -4.613 330.139  52.990  26.037  25.656 
7cd  26.542 101378.832  -4.481 453.643  50.159  26.702  26.531 
8d4  26.194 101311.784   1.101 243.911  51.746  26.220  25.906 
7ef  25.647 101389.600  -5.374 331.695  52.990  26.037  25.656 ,63562210909160
8d4  26.188 101303.776   1.767 242.019  51.777  26.220  25.906 
7ef  25.653 101388.272  -5.268 331.130  52.990  26.037  25.656 ,63562210910300
7cd  26.536 101377.104  -4.338 453.231  50.129  26.702  26.531 ,63562210910800
8d4  26.200 101313.528   0.953 241.027  51.777  26.220  25.906 
7ef  25.659 101390.032  -5.411 331.054  52.990  26.037  25.656 
7cd  26.529 101375.360  -4.190 452.850  50.129  26.702  26.531 
8d4  26.188 101300.640   2.029 242.568  51.777  26.220  25.906 
7ef  25.671 101384.352  -4.941 332.077  52.990  26.037  25.656 ,63562210912580
7cd  26.536 101370.704  -3.804 452.865  50.129  26.713  26.531 
7ef  25.678 101389.152  -5.337 333.770  52.990  26.037  25.656 
7cd  26.517 101368.680  -3.635 453.582  50.129  26.713  26.531 
8d4  26.188 101300.640   2.029 241.622  51.807  26.220  25.906 
7ef  25.653 101391.328  -5.522 332.427  52.990  26.048  25.656 ,63562210914879
7cd  26.536 101377.104  -4.338 452.697  50.091  26.713  26.531 
8d4  26.182 101295.760   2.436 242.019  51.807  26.220  25.906 
7ef  25.653 101394.384  -5.776 328.521  52.990  26.048  25.656 
7cd  26.523 101367.232  -3.514 453.186  50.091  26.713  26.531 
8d4  26.188 101297.504   2.288 242.858  51.807  26.220  25.906 
7ef  25.659 101393.080  -5.665 329.895  52.990  26.048  25.656 ,63562210917159
8d4  26.188 101300.640   2.029 229.248  51.807  26.220  25.906 
7ef  25.659 101390.032  -5.411 327.590  52.990  26.048  25.656 
7cd  26.536 101370.704  -3.804 447.021  50.129  26.713  26.531 
8d4  26.200 101307.256   1.477 229.431  51.807  26.220  25.906 
7ef  25.659 101386.976  -5.157 325.134  53.020  26.048  25.656 
7cd  26.523 101380.008  -4.576 448.181  50.129  26.713  26.531 
8d4  26.194 101305.520   1.622 231.384  51.807  26.220  25.906 
7ef  25.659 101380.880  -4.650 329.834  53.020  26.048  25.656 
7cd  26.523 101360.832  -2.985 448.593  50.129  26.713  26.531 
7ef  25.659 101386.976  -5.157 329.849  52.990  26.048  25.656 ,63562210921740
7cd  26.529 101375.360  -4.190 447.265  50.091  26.713  26.531 
8d4  26.200 101294.728   2.520 230.377  51.807  26.230  25.906 
7ef  25.684 101387.832  -5.226 328.781  52.990  26.048  25.656 
7cd  26.529 101368.968  -3.662 447.341  50.091  26.713  26.531 ,63562210923380
8d4  26.182 101302.032   1.913 230.819  51.830  26.230  25.906 
7ef  25.684 101381.736  -4.724 329.437  52.990  26.059  25.656 
7cd  26.511 101363.752  -3.223 447.433  50.129  26.713  26.531 
8d4  26.182 101295.760   2.436 229.949  51.830  26.230  25.906 
7ef  25.678 101386.096  -5.083 329.330  52.990  26.059  25.656 ,63562210925160
8d4  26.194 101299.248   2.145 227.752  51.830  26.230  25.906 
7ef  25.684 101381.736  -4.724 326.980  52.959  26.059  25.656 
7cd  26.505 101362.016  -3.080 447.494  50.129  26.713  26.531 
8d4  26.188 101291.232   2.811 229.705  51.807  26.230  25.906 
7ef  25.696 101379.112  -4.502 327.148  52.990  26.069  25.656 ,63562210927460
7cd  26.523 101373.624  -4.047 447.021  50.091  26.713  26.531 
8d4  26.194 101305.520   1.622 229.904  51.807  26.230  25.906 
7ef  25.684 101378.680  -4.465 326.553  52.990  26.069  25.656 ,63562210928600
7cd  26.511 101366.944  -3.493 448.074  50.091  26.713  26.531 ,63562210929100
7cd  26.511 101370.144  -3.757 446.670  50.091  26.713  26.531 
8d4  26.206 101312.144   1.070 230.514  51.830  26.230  25.906 
7ef  25.702 101374.752  -4.143 326.705  52.990  26.069  25.687 
7cd  26.517 101365.496  -3.371 446.594  50.091  26.713  26.531 
8d4  26.194 101302.392   1.883 229.522  51.830  26.230  25.906 
7ef  25.708 101382.576  -4.793 327.743  52.990  26.080  25.687 
7cd  26.523 101370.424  -3.778 448.074  50.060  26.713  26.531 
8d4  26.182 101295.760   2.436 228.668  51.830  26.230  25.906 ,63562210933040
7ef  25.708 101391.728  -5.554 326.828  52.990  26.080  25.687 
8d4  26.194 101311.784   1.101 228.500  51.830  26.230  25.906 
7ef  25.721 101392.152  -5.591 326.370  52.990  26.080  25.687 
7cd  26.498 101373.056  -4.000 447.235  50.060  26.713  26.531 
8d4  26.175 101297.152   2.319 228.347  51.830  26.230  25.906 ,63562210935320
7ef  25.733 101386.480  -5.115 325.805  52.990  26.080  25.687 ,63562210935460
7cd  26.511 101376.528  -4.291 447.219  50.060  26.713  26.531 
8d4  26.194 101302.392   1.883 227.737  51.830  26.230  25.906 
7ef  25.733 101383.424  -4.861 324.249  53.013  26.091  25.687 
7cd  26.511 101370.144  -3.757 446.044  50.060  26.713  26.531 ,63562210937100
7ef  25.739 101385.176  -5.009 323.547  52.982  26.091  25.687 
7cd  26.498 101373.056  -4.000 446.792  50.060  26.724  26.531 
8d4  26.194 101302.392   1.883 227.279  51.830  26.230  25.906 ,63562210938759
7ef  25.745 101396.056  -5.913 323.852  52.982  26.091  25.687 ,63562210938900
7cd  26.498 101373.056  -4.000 446.456  50.060  26.734  26.531 
8d4  26.200 101307.256   1.477 223.632  51.830  26.230  25.906 
7ef  25.745 101386.904  -5.152 323.883  52.982  26.102  25.687 ,63562210940040
7cd  26.486 101366.392  -3.445 448.318  50.060  26.734  26.531 ,63562210940520
8d4  26.188 101303.776   1.767 228.820  51.830  26.230  25.906 
7ef  25.751 101376.448  -4.280 323.745  52.952  26.102  25.687 
8d4  26.182 101289.496   2.956 230.422  51.830  26.230  25.906 
7ef  25.745 101380.808  -4.645 325.500  52.952  26.091  25.687 
7cd  26.480 101367.840  -3.567 448.257  50.060  26.734  26.531 
8d4  26.212 101307.624   1.447 231.994  51.830  26.220  25.906 
7ef  25.758 101384.272  -4.935 327.056  52.952  26.102  25.687 
7cd  26.498 101373.056  -4.000 448.913  50.060  26.724  26.531 
8d4  26.188 101300.640   2.029 230.331  51.830  26.220  25.906 
7ef  25.751 101376.448  -4.280 325.393  52.929  26.102  25.718 
7cd  26.486 101363.184  -3.181 448.745  50.060  26.734  26.531 
7ef  25.764 101382.960  -4.824 323.455  52.929  26.112  25.718 
7cd  26.480 101371.032  -3.831 444.473  50.060  26.724  26.531 ,63562210946240
8d4  26.194 101302.392   1.883 216.720  51.830  26.230  25.906 
7ef  25.751 101394.744  -5.802 321.929  52.898  26.112  25.718 
7cd  26.498 101373.056  -4.000 440.231  50.060  26.724  26.531 
8d4  26.175 101287.744   3.102 225.662  51.830  26.220  25.906 
7ef  25.751 101382.536  -4.787 325.103  52.898  26.102  25.718 
7cd  26.486 101356.800  -2.647 447.799  50.060  26.724  26.531 
8d4  26.188 101291.232   2.811 229.858  51.830  26.220  25.906 ,63562210949040
7ef  25.758 101390.376  -5.443 324.066  52.898  26.112  25.718 
8d4  26.194 101305.520   1.622 231.338  51.830  26.230  25.906 
7ef  25.758 101387.320  -5.184 325.775  52.898  26.112  25.718 
7cd  26.486 101369.576  -3.709 449.111  50.091  26.713  26.500 ,63562210950820
8d4  26.194 101299.248   2.145 229.385  51.830  26.220  25.906 
7ef  25.764 101386.016  -5.078 324.813  52.898  26.112  25.718 ,63562210951460
7cd  26.492 101368.120  -3.588 448.242  50.091  26.713  26.531 
8d4  26.188 101294.368   2.549 229.537  51.861  26.220  25.906 
7ef  25.758 101390.376  -5.443 325.042  52.929  26.112  25.718 ,63562210952600
7cd  26.498 101373.056  -4.000 448.593  50.091  26.724  26.531 
7ef  25.751 101385.592  -5.041 326.919  52.929  26.112  25.718 
7cd  26.492 101371.312  -3.852 452.423  50.129  26.713  26.531 
8d4  26.188 101306.912   1.506 236.846  51.861  26.220  25.906 
7ef  25.758 101390.376  -5.443 325.500  52.898  26.112  25.718 
7cd  26.486 101369.576  -3.709 451.934  50.129  26.713  26.531 ,63562210955380
8d4  26.188 101297.504   2.288 238.525  51.861  26.220  25.906 
7ef  25.770 101384.704  -4.967 325.332  52.898  26.112  25.718 
7cd  26.486 101366.392  -3.445 452.987  50.129  26.713  26.531 
8d4  26.194 101299.248   2.145 240.829  51.891  26.220  25.906 ,63562210957040
7ef  25.764 101389.064  -5.332 327.041  52.898  26.112  25.718 
8d4  26.194 101302.392   1.883 240.814  51.891  26.230  25.906 
7ef  25.776 101386.448  -5.115 329.483  52.868  26.123  25.718 
7cd  26.498 101376.240  -4.264 452.804  50.091  26.713  26.531 
8d4  26.182 101295.760   2.436 239.059  51.891  26.220  25.906 
7ef  25.782 101397.312  -6.019 330.062  52.868  26.123  25.718 
7cd  26.498 101366.664  -3.466 452.804  50.129  26.713  26.500 
8d4  26.206 101309.008   1.331 238.876  51.891  26.220  25.906 
7ef  25.770 101387.752  -5.221 327.285  52.868  26.123  25.718 
7cd  26.505 101374.800  -4.143 451.553  50.129  26.702  26.531 
7ef  25.758 101381.232  -4.682 327.468  52.868  26.123  25.718 
7cd  26.511 101370.144  -3.757 452.728  50.129  26.691  26.531 
8d4  26.194 101305.520   1.622 238.601  51.922  26.220  25.906 
7ef  25.776 101392.528  -5.622 327.117  52.868  26.123  25.718 ,63562210962900
7cd  26.517 101378.264  -4.433 453.140  50.129  26.702  26.531 
8d4  26.188 101297.504   2.288 239.959  51.922  26.220  25.906 
7ef  25.770 101387.752  -5.221 327.194  52.837  26.123  25.718 
7cd  26.505 101368.408  -3.614 451.904  50.129  26.702  26.531 
8d4  26.206 101296.472   2.375 239.715  51.922  26.220  25.906 ,63562210965060
7ef  25.770 101393.848  -5.728 327.529  52.837  26.123  25.718 
8d4  26.206 101305.872   1.593 238.952  51.922  26.220  25.906 
7ef  25.758 101384.272  -4.935 329.681  52.837  26.123  25.718 
7cd  26.517 101368.680  -3.635 452.133  50.159  26.691  26.531 
8d4  26.194 101305.520   1.622 238.769  51.922  26.220  25.906 
7ef  25.770 101372.504  -3.952 330.612  52.807  26.134  25.718 ,63562210967485
7cd  26.498 101360.272  -2.938 452.224  50.159  26.702  26.531 
8d4  26.200 101301.000   1.997 239.974  51.922  26.220  25.906 ,63562210968482
7ef  25.770 101399.952  -6.235 330.154  52.807  26.134  25.750 
7cd  26.511 101363.752  -3.223 452.850  50.159  26.691  26.531 
7ef  25.788 101392.952  -5.654 328.964  52.807  26.134  25.750 
7cd  26.505 101371.592  -3.878 452.865  50.159  26.691  26.531 
8d4  26.200 101307.256   1.477 240.097  51.922  26.220  25.906 
7ef  25.782 101385.120  -5.004 329.635  52.807  26.134  25.750 
7cd  26.517 101371.872  -3.899 452.636  50.159  26.691  26.531 
8d4  26.188 101300.640   2.029 241.485  51.922  26.220  25.906 ,63562210971920
7ef  25.776 101386.448  -5.115 330.108  52.837  26.134  25.750 ,63562210972040
7cd  26.511 101370.144  -3.757 452.041  50.159  26.691  26.531 
8d4  26.206 101302.736   1.854 239.624  51.922  26.220  25.906 
7ef  25.788 101386.856  -5.147 330.963  52.837  26.145  25.750 
8d4  26.194 101305.520   1.622 238.693  51.922  26.220  25.906 
7ef  25.794 101388.576  -5.289 330.673  52.837  26.145  25.750 
7cd  26.517 101359.112  -2.837 452.972  50.198  26.681  26.500 
8d4  26.194 101302.392   1.883 238.555  51.922  26.220  25.906 
7ef  25.801 101384.208  -4.930 328.643  52.837  26.145  25.750 ,63562210975482
7cd  26.523 101373.624  -4.047 452.636  50.198  26.670  26.500 
8d4  26.194 101305.520   1.622 239.425  51.922  26.220  25.906 
7ef  25.794 101388.576  -5.289 326.034  52.837  26.145  25.750 
7cd  26.517 101368.680  -3.635 451.919  50.198  26.670  26.500 
7ef  25.813 101387.696  -5.215 326.950  52.837  26.145  25.750 
7cd  26.536 101377.104  -4.338 452.651  50.198  26.659  26.500 
8d4  26.206 101309.008   1.331 240.753  51.922  26.220  25.906 
7ef  25.813 101384.640  -4.962 328.948  52.837  26.145  25.750 
7cd  26.523 101370.424  -3.778 451.614  50.198  26.659  26.500 
8d4  26.206 101302.736   1.854 241.180  51.922  26.220  25.906 
7ef  25.819 101389.432  -5.363 329.803  52.837  26.145  25.750 ,63562210980060
7cd  26.523 101367.232  -3.514 452.026  50.198  26.659  26.500 
8d4  26.194 101311.784   1.101 238.601  51.891  26.220  25.906 
7ef  25.831 101389.848  -5.395 329.010  52.837  26.145  25.750 
8d4  26.188 101297.504   2.288 237.899  51.891  26.220  25.906 
7ef  25.825 101391.160  -5.506 327.850  52.868  26.145  25.750 
7cd  26.548 101367.792  -3.561 452.117  50.198  26.659  26.500 
8d4  26.206 101299.592   2.116 239.135  51.891  26.220  25.906 
7ef  25.838 101388.528  -5.289 329.589  52.868  26.145  25.750 ,63562210983487
7cd  26.542 101366.056  -3.419 452.285  50.198  26.659  26.500 
8d4  26.206 101315.280   0.808 240.158  51.891  26.220  25.906 
7ef  25.844 101378.072  -4.417 330.581  52.868  26.145  25.781 
7cd  26.560 101371.264  -3.852 451.416  50.198  26.659  26.500 ,63562210985123
7ef  25.844 101387.216  -5.178 330.261  52.868  26.155  25.781 
7cd  26.560 101377.656  -4.380 451.278  50.198  26.659  26.500 
8d4  26.206 101309.008   1.331 235.702  51.891  26.220  25.906 
7ef  25.850 101398.104  -6.082 327.499  52.868  26.155  25.781 
7cd  26.566 101373.008  -3.995 451.812  50.198  26.659  26.500 ,63562210987399
8d4  26.212 101298.216   2.230 237.228  51.891  26.220  25.906 
7ef  25.856 101387.648  -5.215 329.422  52.898  26.155  25.781 ,63562210988060
7cd  26.554 101369.528  -3.704 452.148  50.228  26.659  26.500 
8d4  26.194 101302.392   1.883 238.281  51.891  26.220  25.906 
7ef  25.844 101387.216  -5.178 332.214  52.898  26.155  25.781 ,63562210989200
8d4  26.200 101291.584   2.782 239.303  51.861  26.220  25.906 
7ef  25.850 101385.896  -5.067 332.870  52.898  26.166  25.781 
7cd  26.560 101364.872  -3.318 453.140  50.228  26.659  26.500 
8d4  26.212 101301.352   1.968 241.394  51.861  26.220  25.906 
7ef  25.850 101388.944  -5.321 332.397  52.898  26.166  25.781 ,63562210991480
7cd  26.560 101368.072  -3.582 451.583  50.228  26.659  26.500 ,63562210991983
8d4  26.206 101290.200   2.898 239.837  51.861  26.230  25.906 
7ef  25.856 101381.544  -4.708 330.703  52.898  26.166  25.781 ,63562210992621
7cd  26.560 101368.072  -3.582 452.728  50.228  26.659  26.500 ,63562210993120
7ef  25.856 101381.544  -4.708 331.283  52.898  26.166  25.781 
7cd  26.573 101361.968  -3.075 453.002  50.228  26.659  26.500 
8d4  26.224 101289.168   2.983 239.425  51.861  26.220  25.906 
7ef  25.881 101397.640  -6.045 331.375  52.898  26.166  25.781 ,63562210994920
7cd  26.573 101361.968  -3.075 452.331  50.228  26.659  26.500 
8d4  26.224 101307.976   1.416 239.227  51.861  26.220  25.906 
7ef  25.881 101391.528  -5.538 331.314  52.898  26.166  25.781 ,63562210996060
7cd  26.573 101377.936  -4.407 452.789  50.228  26.659  26.500 ,63562210996560
8d4  26.212 101298.216   2.230 239.761  51.861  26.230  25.906 
7ef  25.881 101385.440  -5.030 331.771  52.898  26.177  25.781 
8d4  26.218 101299.960   2.084 241.470  51.861  26.230  25.906 
7ef  25.887 101402.424  -6.441 332.641  52.929  26.177  25.812 ,63562210998340
7cd  26.573 101374.752  -4.143 451.614  50.228  26.638  26.500 
8d4  26.237 101298.928   2.171 239.562  51.861  26.230  25.906 ,63562210999361
7ef  25.874 101392.848  -5.649 331.146  52.929  26.177  25.812 
7cd  26.573 101368.360  -3.609 453.079  50.228  26.627  26.500 
8d4  26.231 101300.312   2.055 237.976  51.861  26.241  25.906 
7ef  25.887 101390.216  -5.427 327.178  52.929  26.177  25.812 
7cd  26.579 101376.488  -4.285 452.972  50.259  26.616  26.500 
7ef  25.868 101388.064  -5.247 330.169  52.898  26.177  25.812 ,63562211001782
7cd  26.591 101379.952  -4.576 452.865  50.259  26.616  26.500 
8d4  26.224 101301.712   1.939 240.783  51.830  26.241  25.937 
7ef  25.881 101388.488  -5.284 332.305  52.898  26.187  25.812 ,63562211002920
7cd  26.597 101368.912  -3.656 453.201  50.297  26.616  26.500 
8d4  26.231 101312.864   1.009 239.624  51.830  26.241  25.937 
7ef  25.862 101386.328  -5.104 333.007  52.898  26.187  25.812 
7cd  26.591 101373.568  -4.042 452.819  50.297  26.616  26.500 
8d4  26.237 101305.200   1.648 240.539  51.807  26.241  25.937 
7ef  25.868 101388.064  -5.247 332.687  52.898  26.187  25.812 ,63562211005200
8d4  26.224 101298.568   2.201 241.455  51.807  26.241  25.937 
7ef  25.881 101397.640  -6.045 331.527  52.868  26.177  25.812 ,63562211006361
7cd  26.610 101366.000  -3.413 453.598  50.327  26.616  26.500 
8d4  26.218 101296.832   2.346 239.318  51.807  26.241  25.906 ,63562211007360
7ef  25.868 101391.112  -5.501 331.268  52.868  26.187  25.812 ,63562211007506
7cd  26.585 101365.440  -3.366 453.384  50.327  26.616  26.500 
8d4  26.231 101297.184   2.314 238.739  51.807  26.241  25.906 
7ef  25.868 101391.112  -5.501 330.825  52.898  26.187  25.812 
7cd  26.591 101363.976  -3.244 453.002  50.297  26.616  26.500 
7ef  25.856 101393.752  -5.723 327.453  52.929  26.187  25.812 
7cd  26.610 101366.000  -3.413 452.545  50.259  26.616  26.500 
8d4  26.218 101290.552   2.866 241.073  51.777  26.241  25.906 
7ef  25.856 101381.544  -4.708 326.492  52.952  26.187  25.812 ,63562211010920
7cd  26.597 101362.520  -3.123 451.629  50.259  26.616  26.500 ,63562211011421
8d4  26.218 101303.096   1.823 239.608  51.777  26.241  25.906 ,63562211011940
7ef  25.862 101386.328  -5.104 327.545  52.952  26.187  25.812 
7cd  26.597 101359.328  -2.858 453.094  50.228  26.627  26.500 
8d4  26.237 101311.472   1.125 241.043  51.777  26.241  25.906 ,63562211013080
7ef  25.868 101391.112  -5.501 326.553  52.982  26.187  25.812 ,63562211013221
8d4  26.231 101297.184   2.314 239.227  51.777  26.241  25.906 
7ef  25.868 101397.216  -6.008 326.934  52.982  26.187  25.812 
7cd  26.597 101362.520  -3.123 453.033  50.159  26.638  26.500 
8d4  26.237 101302.064   1.910 238.494  51.777  26.241  25.906 ,63562211015361
7ef  25.868 101385.016  -4.993 326.980  52.982  26.187  25.812 ,63562211015500
7cd  26.604 101377.040  -4.333 453.353  50.159  26.638  26.500 
8d4  26.231 101309.728   1.270 238.952  51.777  26.241  25.906 
7ef  25.868 101385.016  -4.993 326.705  52.982  26.187  25.812 
7cd  26.610 101381.976  -4.740 452.468  50.159  26.638  26.500 ,63562211017140
7ef  25.868 101378.920  -4.486 327.011  52.982  26.198  25.812 
7cd  26.604 101377.040  -4.333 453.323  50.159  26.638  26.500 
8d4  26.224 101298.568   2.201 239.303  51.746  26.241  25.937 
7ef  25.881 101397.640  -6.045 326.538  52.982  26.187  25.812 ,63562211018920
7cd  26.597 101365.720  -3.387 453.125  50.159  26.638  26.500 
8d4  26.243 101300.680   2.023 238.647  51.716  26.241  25.937 
7ef  25.887 101387.168  -5.173 328.582  52.982  26.198  25.812 ,63562211020081
7cd  26.610 101366.000  -3.413 452.621  50.129  26.638  26.500 
8d4  26.243 101313.208   0.980 240.142  51.716  26.241  25.937 
7ef  25.874 101380.648  -4.629 327.178  52.982  26.198  25.812 
8d4  26.224 101289.168   2.983 238.418  51.716  26.241  25.937 
7ef  25.881 101388.488  -5.284 330.062  52.982  26.198  25.812 ,63562211022361
7cd  26.622 101369.472  -3.704 453.353  50.091  26.638  26.500 ,63562211022861
8d4  26.243 101313.208   0.980 234.069  51.716  26.241  25.937 
7ef  25.887 101381.072  -4.666 328.552  52.982  26.198  25.812 ,63562211023501
7cd  26.616 101364.536  -3.292 449.920  50.060  26.638  26.531 
8d4  26.231 101309.728   1.270 234.512  51.685  26.252  25.937 
7ef  25.856 101375.448  -4.201 325.729  52.952  26.198  25.812 
7cd  26.616 101364.536  -3.292 451.049  50.060  26.649  26.531 ,63562211025140
7ef  25.868 101385.016  -4.993 327.041  52.952  26.198  25.812 
7cd  26.610 101369.192  -3.678 450.683  50.060  26.649  26.531 
8d4  26.231 101300.312   2.055 234.680  51.685  26.241  25.937 
7ef  25.856 101381.544  -4.708 328.338  52.929  26.198  25.812 
7cd  26.616 101361.344  -3.028 450.241  50.060  26.649  26.500 
8d4  26.243 101306.936   1.503 233.306  51.685  26.252  25.937 
7ef  25.856 101384.592  -4.962 324.493  52.898  26.198  25.812 
7cd  26.622 101372.664  -3.968 449.203  50.030  26.638  26.531 ,63562211028560
8d4  26.237 101292.656   2.692 232.162  51.655  26.252  25.937 
7ef  25.856 101387.648  -5.215 325.210  52.868  26.198  25.812 
8d4  26.237 101302.064   1.910 232.971  51.655  26.252  25.937 
7ef  25.868 101378.920  -4.486 324.890  52.868  26.198  25.812 ,63562211030380
7cd  26.622 101369.472  -3.704 449.737  50.030  26.638  26.500 ,63562211030860
8d4  26.237 101302.064   1.910 233.932  51.655  26.252  25.937 ,63562211031380
7ef  25.856 101375.448  -4.201 324.859  52.837  26.198  25.812 ,63562211031506
7cd  26.616 101364.536  -3.292 450.286  50.030  26.638  26.500 
8d4  26.231 101300.312   2.055 235.839  51.624  26.252  25.937 
7ef  25.862 101383.280  -4.851 329.788  52.837  26.198  25.812 
7cd  26.622 101375.856  -4.232 449.981  50.060  26.638  26.500 
7ef  25.856 101393.752  -5.723 328.704  52.807  26.198  25.812 
7cd  26.622 101372.664  -3.968 450.515  50.060  26.638  26.531 
8d4  26.243 101306.936   1.503 233.505  51.624  26.252  25.937 
7ef  25.844 101384.168  -4.925 327.590  52.776  26.198  25.812 ,63562211034942
7cd  26.622 101366.280  -3.434 449.859  50.060  26.627  26.500 
8d4  26.243 101303.808   1.765 234.191  51.624  26.252  25.937 ,63562211035940
7ef  25.844 101384.168  -4.925 328.353  52.776  26.187  25.812 
7cd  26.622 101359.888  -2.906 449.752  50.060  26.627  26.500 
8d4  26.243 101294.400   2.547 233.657  51.594  26.252  25.937 ,63562211037081
7ef  25.844 101387.216  -5.178 328.567  52.776  26.187  25.812 ,63562211037220
8d4  26.255 101304.168   1.735 233.459  51.594  26.252  25.937 
7ef  25.844 101396.360  -5.939 329.223  52.753  26.198  25.812 
7cd  26.622 101363.080  -3.170 450.134  50.060  26.616  26.500 
8d4  26.237 101295.792   2.433 235.366  51.594  26.252  25.937 ,63562211039381
7cd  26.647 101373.224  -4.016 450.057  50.060  26.616  26.500 
8d4  26.243 101303.808   1.765 234.512  51.594  26.252  25.937 
7ef  25.850 101392.000  -5.575 328.537  52.807  26.198  25.812 
7cd  26.628 101361.624  -3.049 450.286  50.060  26.616  26.500 ,63562211041140
7ef  25.856 101393.752  -5.723 327.575  52.837  26.198  25.812 ,63562211041800
7cd  26.647 101366.832  -3.482 449.584  50.060  26.616  26.500 
8d4  26.237 101292.656   2.692 234.161  51.594  26.252  25.937 ,63562211042801
7ef  25.862 101383.280  -4.851 329.254  52.868  26.198  25.812 ,63562211042940
7cd  26.628 101358.440  -2.784 450.012  50.091  26.616  26.500 ,63562211043440
8d4  26.243 101294.400   2.547 234.832  51.594  26.252  25.937 
7ef  25.862 101377.176  -4.343 329.528  52.898  26.198  25.812 
7cd  26.641 101365.104  -3.339 450.531  50.091  26.616  26.500 
8d4  26.237 101305.200   1.648 234.588  51.594  26.252  25.937 
7ef  25.856 101390.696  -5.469 326.995  52.898  26.198  25.812 
8d4  26.237 101298.928   2.171 231.964  51.594  26.252  25.937 ,63562211046240
7ef  25.838 101388.528  -5.289 324.737  52.898  26.198  25.812 ,63562211046380
7cd  26.634 101366.560  -3.461 448.013  50.091  26.606  26.500 
8d4  26.243 101300.680   2.023 231.445  51.594  26.241  25.937 
7cd  26.647 101366.832  -3.482 448.303  50.060  26.606  26.500 
8d4  26.224 101295.440   2.462 229.934  51.594  26.252  25.937 
7ef  25.831 101392.896  -5.649 326.293  52.807  26.187  25.812 ,63562211048660
7cd  26.641 101368.288  -3.604 448.730  50.060  26.595  26.500 ,63562211049140
7ef  25.831 101377.656  -4.380 325.057  52.807  26.198  25.812 
7cd  26.647 101363.640  -3.218 450.973  50.091  26.595  26.500 
8d4  26.231 101290.904   2.837 234.481  51.594  26.241  25.937 
7ef  25.825 101385.072  -4.999 330.307  52.807  26.187  25.812 
7cd  26.653 101362.176  -3.096 450.500  50.091  26.595  26.500 
8d4  26.231 101297.184   2.314 236.495  51.594  26.241  25.937 
7ef  25.844 101396.360  -5.939 329.437  52.776  26.198  25.812 
7cd  26.653 101362.176  -3.096 450.866  50.091  26.595  26.500 
8d4  26.231 101290.904   2.837 234.451  51.594  26.252  25.937 
7ef  25.856 101384.592  -4.962 328.964  52.753  26.198  25.812 
8d4  26.231 101290.904   2.837 235.580  51.594  26.241  25.937 
7ef  25.850 101382.848  -4.814 326.858  52.776  26.198  25.812 
7cd  26.653 101365.384  -3.360 449.310  50.129  26.595  26.500 
8d4  26.218 101287.416   3.128 233.596  51.594  26.252  25.937 
7cd  26.659 101363.920  -3.239 449.722  50.098  26.584  26.500 
8d4  26.224 101298.568   2.201 231.079  51.594  26.241  25.937 ,63562211056520
7ef  25.856 101384.592  -4.962 327.560  52.807  26.198  25.812 
7cd  26.671 101370.584  -3.794 449.707  50.091  26.595  26.500 ,63562211057160
7ef  25.856 101378.496  -4.454 327.423  52.837  26.198  25.812 ,63562211057804
7cd  26.665 101365.656  -3.382 448.944  50.068  26.584  26.500 ,63562211058300
8d4  26.243 101303.808   1.765 233.047  51.594  26.252  25.937 ,63562211058820
7ef  25.874 101386.752  -5.141 327.133  52.837  26.209  25.812 
7cd  26.647 101370.032  -3.746 449.768  50.091  26.595  26.500 ,63562211059440
8d4  26.237 101298.928   2.171 232.772  51.594  26.252  25.937 
7ef  25.862 101386.328  -5.104 327.529  52.868  26.209  25.812 
7cd  26.671 101367.392  -3.530 450.668  50.091  26.595  26.500 
8d4  26.237 101298.928   2.171 233.886  51.594  26.252  25.937 ,63562211061100
7ef  25.868 101385.016  -4.993 327.606  52.837  26.209  25.812 
8d4  26.243 101297.536   2.285 230.438  51.571  26.252  25.937 ,63562211062240
7ef  25.874 101383.704  -4.888 326.263  52.837  26.209  25.843 
7cd  26.659 101360.720  -2.975 448.638  50.129  26.595  26.500 
8d4  26.231 101300.312   2.055 229.492  51.571  26.252  25.937 
7cd  26.659 101373.504  -4.037 450.057  50.129  26.595  26.500 
8d4  26.243 101300.680   2.023 233.047  51.571  26.262  25.937 
7ef  25.856 101381.544  -4.708 327.636  52.776  26.209  25.843 
7cd  26.671 101376.976  -4.328 449.905  50.129  26.595  26.500 
7ef  25.856 101390.696  -5.469 326.919  52.723  26.220  25.812 
